station_name,address,lat,lon,total_bike,available_bike,location,nowdate
해담는다리,서울특별시 서대문구 불광천길 150 345-27,37.582031,126.908997,15,19,서울,201804261939
석계역 5번출구 건너편,서울특별시 노원구 화랑로 지하 347-1 성북구 석관동 134-4,37.613556,127.066093,10,5,서울,201804261939
석관초등학교 앞,서울특별시 성북구 돌곶이로22길 21 성북구 석관동 202-3,37.610523,127.059799,15,12,서울,201804261939
석관동주민센터 앞,서울특별시 성북구 화랑로 296 성북구 석관동 384-2,37.612999,127.061310,10,6,서울,201804261939
성북3교 위,서울특별시 성북구 보문로 192 성북3교 위,37.591251,127.014008,20,14,서울,201804261939
돈암성당 옆,서울특별시 성북구 인촌로7길 120 돈암성당 옆,37.590382,127.017136,10,10,서울,201804261939
용문2교 옆,서울특별시 성북구 인촌로7길 24 용문2교 옆,37.586899,127.020752,15,4,서울,201804261939
삼성전자서비스 성북센터,서울특별시 성북구 월계로 28 삼성전자서비스 성북센터,37.610569,127.033508,9,4,서울,201804261939
연세로 명물길,서울특별시 서대문구 명물길 33 31-69,37.557892,126.938080,8,7,서울,201804261939
광운초등학교 앞,서울특별시 성북구 한천로 693 광운초등학교 앞,37.619560,127.053802,8,4,서울,201804261939
성북쉼터 앞,서울특별시 성북구 성북로21길 32 성북쉼터 앞,37.592617,126.997932,15,5,서울,201804261939
한성대7번출구 앞,서울특별시 성북구 동소문로 11 한성대7번출구 앞,37.589249,127.007378,10,1,서울,201804261939
아리랑시네센터 앞,서울특별시 성북구 아리랑로 82 아리랑시네센터 앞,37.600288,127.013702,10,8,서울,201804261939
길음8골어린이공원 옆,서울특별시 성북구 길음로13길 22 길음8골어린이공원 옆,37.608978,127.020248,15,7,서울,201804261939
길음래미안아파트817동 상가 앞,서울특별시 성북구 길음로 33 길음래미안아파트817동 상가 앞,37.607105,127.021500,20,9,서울,201804261939
성북제일새마을금고 본점 앞,서울특별시 성북구 길음로 20 성북제일새마을금고 본점 앞,37.604752,127.022758,12,8,서울,201804261939
월계2교 버스정류장 앞,서울특별시 성북구 한천로101길 18 월계2교 버스정유장 앞,37.623829,127.050201,10,6,서울,201804261939
SK제삼주유소 앞,서울특별시 성북구 안암로 17 SK제삼주유소 앞,37.579449,127.024193,8,2,서울,201804261939
e 편한세상 보문아파트 내,서울특별시 성북구 낙산길 255 e 편한세상 보문아파트 내,37.583881,127.017097,8,12,서울,201804261939
금호어울림센터힐 내,서울특별시 성북구 동소문로34길 73 금호어울림센터힐 내,37.600830,127.023552,8,5,서울,201804261939
고려대학교 2번출구,서울특별시 성북구 종암로 지하 1 고려대학교 2번출구,37.590714,127.036194,10,4,서울,201804261939
보문2교,서울특별시 성북구 보문로30길 29 보문2교,37.588699,127.018913,20,13,서울,201804261939
북한산보국문역,서울특별시 성북구 보국문로 91 북한산보국문역,37.612072,127.008133,20,12,서울,201804261939
정릉도서관 앞,서울특별시 성북구 보국문로 7-10 정릉도서관 앞,37.604790,127.010582,7,4,서울,201804261939
장위뉴타운 꿈에 숲 코오롱 하늘채 앞,서울특별시 성북구 월계로 172 장위뉴타운 꿈에 숲 코오롱 하늘채 앞,37.619801,127.045097,20,8,서울,201804261939
대흥동 주민센터,서울특별시 마포구 신촌로26길 10 1-83,37.556004,126.942299,7,0,서울,201804261939
정릉역,서울특별시 성북구 정릉로 272 정릉역,37.603096,127.013504,10,7,서울,201804261939
홍익중고 입구,서울특별시 성북구 성북로14가길 23 홍익중고 입구,37.592842,127.002121,13,3,서울,201804261939
NH농협 신촌지점 앞,서울특별시 서대문구 연세로2다길 58 60-11,37.556812,126.943184,10,0,서울,201804261939
신촌동 제1공영주차장 앞,서울특별시 서대문구 증가로 264 342-14,37.559177,126.934525,10,0,서울,201804261939
연세대 정문 건너편,서울특별시 서대문구 연세로 42 76-25,37.559795,126.934479,13,4,서울,201804261939
이화여대 후문,서울특별시 서대문구 연세로 50-1 89-4,37.560009,126.940735,20,0,서울,201804261939
극동늘푸른아파트,서울특별시 중랑구 동일로 941 중랑구 묵동 189-2,37.614738,127.076363,15,12,서울,201804261939
금란주차장 앞,서울특별시 중랑구 망우로 448 금란주차장 앞,37.600071,127.102333,10,3,서울,201804261939
중화빌딩 앞 (동부시장),서울특별시 중랑구 망우로 211 중화빌딩,37.594250,127.076576,15,11,서울,201804261939
동일로 지하차도,서울특별시 중랑구 망우로 233 중랑구 중화동 211-3,37.595299,127.080032,10,6,서울,201804261939
망우역 1번출구,서울특별시 중랑구 망우로55길 11-10 망우역 1번출구,37.599098,127.092949,10,3,서울,201804261939
망우청소년수련관,서울특별시 중랑구 송림길 156 망우청소년수련관,37.606251,127.108269,10,3,서울,201804261939
먹골역 1번출구 뒤,서울특별시 중랑구 공릉로 12 중랑구 묵동 189-4,37.611511,127.077888,10,6,서울,201804261939
먹골역 6번출구 앞,서울특별시 중랑구 동일로 지하 901 먹골역 6번출구 앞,37.610722,127.077477,10,13,서울,201804261939
연대 대운동장 옆,서울특별시 서대문구 연세로 50 27,37.562382,126.932648,20,0,서울,201804261939
면목 대원칸타빌아파트,서울특별시 중랑구 용마산로 285 581 번지,37.577782,127.090187,10,1,서울,201804261939
상봉시장앞 교차로 한성빌딩 앞,서울특별시 중랑구 면목로 456 중랑구 면목동 282-4,37.592541,127.086739,10,5,서울,201804261939
면목초등학교,서울특별시 중랑구 면목로 434 면목초등학교,37.590961,127.087067,10,5,서울,201804261939
봉화산역 5번출구 뒤,서울특별시 중랑구 신내로 지하 232 봉화산역 5번출구 뒤,37.617561,127.090309,10,11,서울,201804261939
사가정역 1번출구,서울특별시 중랑구 사가정로 지하 393 중랑구 면목동 495,37.581646,127.088432,10,8,서울,201804261939
상봉역 3번출구,서울특별시 중랑구 면목로 480 중랑구 상봉동 160-22,37.595219,127.085999,10,4,서울,201804261939
새솔초등학교,서울특별시 중랑구 신내역로1길 164 새솔초등학교,37.617989,127.110542,15,6,서울,201804261939
아현역 4번출구 앞,서울특별시 마포구 아현동 329-15 아현역 4번출구 앞,37.557201,126.955666,11,5,서울,201804261939
신내어울공원 앞,서울특별시 중랑구 신내로16길 17 신내어울공원 앞,37.614231,127.096764,15,5,서울,201804261939
신내역 4번출구,서울특별시 중랑구 신내로 지하 232 신내역 4번출구,37.612461,127.103378,20,14,서울,201804261939
신내우디안아파트 1단지,서울특별시 중랑구 신내역로 213 신내우디안아파트 1단지,37.620098,127.106461,10,9,서울,201804261939
양원역 2번출구,서울특별시 중랑구 송림길 147 양원역 2번출구,37.606312,127.107742,10,7,서울,201804261939
용마문화복지센터,서울특별시 중랑구 용마산로86길 9-27 용마문화복지센터,37.587460,127.095970,10,4,서울,201804261939
면목도시개발아파트 1동 앞,서울특별시 중랑구 용마산로 지하 227 면목도시개발아파트 1동 앞,37.573589,127.086823,15,5,서울,201804261939
용마산역 1번출구,서울특별시 중랑구 용마산로 지하 227 중랑구 면목동 1381,37.574299,127.086914,10,2,서울,201804261939
원묵고등학교,서울특별시 중랑구 숙선옹주로 66 중랑구 묵동 20-3,37.616024,127.085968,10,0,서울,201804261939
장안중학교,서울특별시 중랑구 동일로 778 동일로 778,37.599957,127.080002,15,10,서울,201804261939
공덕역 2번출구,서울특별시 마포구 공덕동 257-88 공덕역 2번출구,37.544579,126.950218,9,0,서울,201804261939
중랑구청,서울특별시 중랑구 봉화산로 179 중랑구 신내동 662-1,37.606152,127.092598,20,6,서울,201804261939
중랑구청 사거리,서울특별시 중랑구 봉화산로 194 중랑구 신내동 561,37.606499,127.095451,10,10,서울,201804261939
중화역 2번출구,서울특별시 중랑구 동일로 지하 797 중랑구 중화동 50-3,37.602077,127.079582,10,12,서울,201804261939
홈플러스 면목동점,서울특별시 중랑구 사가정로 332 홈플러스 면목동점,37.579868,127.082367,15,14,서울,201804261939
능산삼거리,서울특별시 중랑구 용마산로 644 능산삼거리,37.608681,127.100792,15,9,서울,201804261939
영풍마드레빌,서울특별시 중랑구 용마산로129가길 41 영풍마드레빌,37.605881,127.100632,15,13,서울,201804261939
늘푸른공원 앞,서울특별시 중랑구 동일로 594 늘푸른공원 앞,37.583420,127.079926,15,10,서울,201804261939
홈플러스 신내점 앞,서울특별시 중랑구 신내로 지하 232 홈플러스 신내점 앞,37.616169,127.093483,15,7,서울,201804261939
공덕역 8번출구,서울특별시 마포구 공덕동 438-5 공덕역 8번출구,37.543579,126.951324,10,10,서울,201804261939
하나은행 면목지점,서울특별시 중랑구 동일로 628 하나은행,37.586372,127.080070,10,9,서울,201804261939
신내능말공원,서울특별시 중랑구 용마산로136길 33 신내능말공원,37.616711,127.110733,15,11,서울,201804261939
(구)신한은행 중랑교지점,서울특별시 중화동 50-8 (구)신한은행 중랑교지점,37.598591,127.079819,8,8,서울,201804261939
구립망우청소년독서실,서울특별시 중랑구 망우동 534-23  구립망우청소년독서실,37.595520,127.098778,10,7,서울,201804261939
면목4치안센터,서울특별시 면목동 646-4 면목4치안센터,37.574200,127.080612,10,7,서울,201804261939
용마지구대,서울특별시 면목동 197-5 용마지구대,37.579941,127.079399,10,2,서울,201804261939
중랑전화국 교차로,서울특별시 중랑구 면목동 282-8 중랑전화국 교차로,37.591301,127.080330,10,2,서울,201804261939
면목역 3번출구,서울특별시 면목동 120-2 면목역 3번출구,37.588902,127.087280,15,18,서울,201804261939
코스트코 상봉점,서울특별시 상봉동 160-3 코스트코 상봉점,37.597321,127.089798,15,11,서울,201804261939
상봉역 1번출구,서울특별시 중랑구 망우로 297 상봉역 1번출구,37.596558,127.085838,15,15,서울,201804261939
공덕역 5번출구,서울특별시 마포구 공덕동 237-9 공덕역 5번출구,37.544250,126.951637,9,1,서울,201804261939
화랑대역 7번출구,서울특별시 노원구 화랑로 지하 510 화랑대역 7번출구,37.619625,127.085014,10,6,서울,201804261939
중랑세무서,서울특별시 중랑구 망우로 176 중랑세무서,37.592758,127.072670,10,9,서울,201804261939
중랑캠핑숲,서울특별시 중랑구 송림길 172 중랑캠핑숲,37.604603,127.109253,9,6,서울,201804261939
한국전력공사(동대문 중랑지사),서울특별시 중랑구 동일로 862 한국전력공사(동대문 중랑지사),37.607349,127.078590,10,5,서울,201804261939
상봉역 2번 출구,서울특별시 중랑구 망우로 297 상봉역 2번 출구,37.596329,127.085899,10,9,서울,201804261939
상아빌딩(우림시장 교차로),서울특별시 중랑구 용마산로 494 상아빌딩(우림시장 교차로),37.595112,127.100327,10,4,서울,201804261939
동원사거리,서울특별시 중랑구 겸재로 229 동원사거리,37.589760,127.093239,10,11,서울,201804261939
마포역 1번출구 뒤,서울특별시 마포구 도화동 555-2 마포역 1번출구 뒤,37.539936,126.945824,12,3,서울,201804261939
마포역 4번출구 뒤,서울특별시 마포구 도화동 292-29 마포역 4번출구 뒤,37.539272,126.945915,7,7,서울,201804261939
용강동 주민센터 앞,서울특별시 마포구 용강동 234-1 용강동 주민센터 앞,37.542347,126.943024,11,9,서울,201804261939
서강대역 2번출구 앞,서울특별시 마포구 노고산동 112-13 서강대역 2번출구 앞,37.552956,126.934341,15,17,서울,201804261939
미아역 3번~4번 출구 사이,서울특별시 강북구 도봉로 196 미아역 3~4번 출구 사이,37.626080,127.026482,9,0,서울,201804261939
이디야 커피 수유역점 앞,서울특별시 강북구 도봉로 355 이다야 커피 수유점앞,37.639278,127.026756,12,14,서울,201804261939
다이소 삼양시장점,서울특별시 강북구 삼양로 234 다이소 삼양시장점,37.624157,127.018623,10,8,서울,201804261939
강북문화예술회관,서울특별시 강북구 삼각산로 85 강북문화예술회관,37.640327,127.013359,20,6,서울,201804261939
서울북부수도사업소,서울특별시 강북구 한천로 935 번동 386-17,37.634377,127.035751,10,7,서울,201804261939
망원1동주민센터,서울특별시 마포구 망원동 403-2 망원1동주민센터,37.555687,126.905548,10,13,서울,201804261939
번동주공5단지 관리사무소 앞,서울특별시 강북구 오현로25마길 27 번동 230,37.633717,127.035515,10,2,서울,201804261939
번동 금호어울림아파트102동앞,서울특별시 강북구 오현로31길 85-7 번동 656-2,37.631123,127.036034,9,2,서울,201804261939
강북중학교 앞,서울특별시 강북구 한천로150길 67 수유동 694-2,37.644737,127.026566,20,17,서울,201804261939
강북구청 뒷편,서울특별시 강북구 도봉로89길 13 수유동 192-59,37.639648,127.025124,20,1,서울,201804261939
강북구청 사거리 버스정류소 앞,서울특별시 강북구 한천로 1009 강북구청 사거리 버스정류소,37.638805,127.028358,10,0,서울,201804261939
송천동 주민센터,서울특별시 강북구 솔샘로 284 송천동 주민센터,37.618286,127.024048,10,3,서울,201804261939
우이초등학교 후문 옆,서울특별시 강북구 삼양로99길 33 우이초등학교 후문 옆,37.638706,127.015907,10,2,서울,201804261939
SK telecom(수유직영점) 앞,서울특별시 강북구 삼양로 439 SK telecom(수유직영점),37.643085,127.016167,10,1,서울,201804261939
세븐일레븐 수유장미원점 앞,서울특별시 강북구 삼양로 474 수유동 317-3,37.645451,127.015617,10,8,서울,201804261939
